"user_id","created","module","is_finish"
64,"2019-05-18 05:26:36.920328","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:27:25.775006","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:28:15.236939","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:36:34.536283","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:40:36.510699","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:42:19.991167","MODULE_TWO_SESSION_THREE",1
277,"2019-05-18 05:42:20.496299","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 05:42:24.413621","MODULE_TWO_SESSION_THREE_IDIDNOT",1
64,"2019-05-18 05:42:32.951960","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:50:10.070388","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:50:14.377613","MODULE_TWO_SESSION_THREE_IDIDNOT",1
64,"2019-05-18 05:50:20.159288","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:51:11.908765","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:51:17.015832","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 05:51:38.383236","MODULE_TWO_SESSION_THREE",1
64,"2019-05-18 06:17:39.317387","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:18:02.399292","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:18:14.585816","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:25:38.123124","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:28:42.295235","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:29:27.775106","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:29:32.802156","MODULE_TWO_SESSION_FOUR_IDIDNOT",1
64,"2019-05-18 06:29:48.842396","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-18 06:34:11.774753","MODULE_TWO_SESSION_ONE",1
277,"2019-05-18 06:44:27.601796","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 06:44:33.317771","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 06:56:16.201408","MODULE_TWO_SESSION_FOUR",1
277,"2019-05-18 06:59:13.121012","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 07:00:07.546649","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 07:41:05.687186","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 07:41:18.483056","MODULE_TWO_SESSION_ONE",1
277,"2019-05-18 07:41:44.331764","MODULE_TWO_SESSION_ONE",1
277,"2019-05-18 07:41:57.287778","MODULE_TWO_SESSION_ONE",1
277,"2019-05-18 07:47:08.423734","MODULE_TWO_SESSION_ONE",1
277,"2019-05-18 07:47:20.184684","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 08:09:41.253973","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 08:09:55.104020","MODULE_TWO_SESSION_ONE",1
64,"2019-05-18 08:19:44.248981","MODULE_TWO_SESSION_TWO",1
64,"2019-05-18 08:19:52.372289","MODULE_TWO_SESSION_TWO",1
64,"2019-05-18 08:25:24.177613","MODULE_TWO_SESSION_TWO",1
64,"2019-05-18 08:35:55.104875","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 08:36:09.915858","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 08:36:16.711152","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 08:36:44.729620","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 08:37:19.323614","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 08:37:28.348442","MODULE_TWO_SESSION_FOUR_IDIDNOT",1
64,"2019-05-18 08:37:56.069369","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 08:38:01.470014","MODULE_TWO_SESSION_FOUR",1
64,"2019-05-18 09:05:21.262822","MODULE_TWO_SESSION_FIVE",1
64,"2019-05-18 09:17:38.999798","MODULE_TWO_SESSION_FIVE",1
64,"2019-05-18 09:34:59.465200","MODULE_TWO_SESSION_FIVE",1
64,"2019-05-18 09:44:07.501494","MODULE_TWO_SESSION_FIVE",1
64,"2019-05-18 09:44:23.990703","MODULE_TWO_SESSION_FIVE",1
64,"2019-05-18 09:55:02.326464","MODULE_TWO_SESSION_FIVE",1
64,"2019-05-18 12:36:20.112590","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 12:41:42.415368","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 12:45:11.538929","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 12:47:03.248586","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:00:55.391982","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:11:47.580803","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:16:22.461030","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:17:51.256770","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:41:06.934494","MODULE_TWO_SESSION_SIX",1
64,"2019-05-18 13:43:08.459441","MODULE_TWO_SESSION_SIX",1
